event_id,event_guid,event_last_modified_utc,event_row_version,event_body_id,event_body_name,event_date,event_time,event_video_status,event_agenda_status_id,event_agenda_status_name,event_minutes_status_id,event_minutes_status_name,event_location,event_agenda_file,event_minutes_file,event_agenda_last_published_utc,event_minutes_last_published_utc,event_comment,event_video_path,event_in_site_url,event_items
1387,69B3AECE-674D-455C-973A-203FA6963907,2019-01-03T00:43:07.55,AAAAAABAtwI=,231,Joint Meeting for the Rules and Open Government Committee and Committee of the Whole,2019-04-03T00:00:00,2:00 PM,Public,10,Final,13,Draft,Wing W118-120,http://legistar.granicus.com/sanjose/meetings/2019/4/1387_A_Joint_Meeting_for_the_Rules_and_Open_Government_Committee_and_Committee_of_the_Whole_19-04-03_Administrative_Draft.pdf,,2019-04-04T16:34:54.477,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1387&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1388,0D212C4D-6706-416C-80A2-D08D90D91A3F,2019-01-03T00:43:32.313,AAAAAABAtwM=,170,Smart Cities and Service Improvements Committee ,2019-04-04T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/4/1388_A_Smart_Cities_and_Service_Improvements_Committee__19-04-04_Administrative_Draft.pdf,,2019-04-03T18:03:53.66,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1388&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1389,E7B0DCF2-C2F1-46C8-9A36-D1B1D3373007,2019-01-03T00:44:03.457,AAAAAABBDBY=,138,City Council,2019-04-09T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/4/1389_A_City_Council_19-04-09_Amended_Agenda.pdf,,2019-04-10T03:27:03.277,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1389&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1390,C58E9E2E-FDD6-411A-997C-277A1F83B289,2019-01-03T00:44:59.753,AAAAAABBVpg=,139,Neighborhood Services and Education Committee (NSE),2019-04-11T00:00:00,1:30 PM,Public,10,Final,13,Draft,W118-120,http://legistar.granicus.com/sanjose/meetings/2019/4/1390_A_Neighborhood_Services_and_Education_Committee_(NSE)_19-04-11_Administrative_Draft.pdf,,2019-04-10T22:26:10.857,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1390&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1391,641A0010-5DE6-432E-9EA5-90A499854AD1,2019-01-03T00:45:26.77,AAAAAABBmkI=,138,City Council,2019-04-16T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/4/1391_A_City_Council_19-04-16_Amended_Agenda.pdf,,2019-04-18T21:30:54.593,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1391&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1392,F6DA5C20-A6FF-4669-BB90-4DAB35AF7B37,2019-01-03T00:46:20.413,AAAAAABB99M=,172,"Public Safety, Finance and Strategic Support Committee (PSFSS)",2019-04-18T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/4/1392_A_Public_Safety%2C_Finance_and_Strategic_Support_Committee_(PSFSS)_19-04-18_Administrative_Draft.pdf,,2019-04-17T20:49:24.073,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1392&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1393,B5CBC927-9BC7-4855-9BB2-EF494A2CFCDF,2019-01-03T00:46:57.257,AAAAAABB99Q=,140,Community & Economic Development Committee (CED),2019-04-22T00:00:00,1:30 PM,Public,10,Final,13,Draft,Wing Rooms W118 - W120,http://legistar.granicus.com/sanjose/meetings/2019/4/1393_A_Community___Economic_Development_Committee_(CED)_19-04-22_Administrative_Draft.pdf,,2019-04-23T23:51:03.017,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1393&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1394,B71857A1-9744-4205-B877-39FA28F46481,2019-01-03T00:47:18.647,AAAAAABB99E=,138,City Council,2019-04-23T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/4/1394_A_City_Council_19-04-23_Amended_Agenda.pdf,,2019-04-23T21:21:44.66,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1394&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1395,5B145C29-0E1C-4F20-A9FD-D9BE49823FDC,2019-01-03T00:47:38.837,AAAAAABB99I=,231,Joint Meeting for the Rules and Open Government Committee and Committee of the Whole,2019-04-24T00:00:00,2:00 PM,Public,10,Final,13,Draft,Wing W118-120,http://legistar.granicus.com/sanjose/meetings/2019/4/1395_A_Joint_Meeting_for_the_Rules_and_Open_Government_Committee_and_Committee_of_the_Whole_19-04-24_Administrative_Draft.pdf,,2019-04-24T20:31:58.173,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1395&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1403,F9A0ED0E-098A-429F-A3FE-09424E855EE1,2019-01-03T23:51:19.077,AAAAAAA77R0=,138,City Council,2019-01-15T00:00:00,1:30 PM,Public,10,Final,10,Final,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/1/1403_A_City_Council_19-01-15_Amended_Agenda.pdf,,2019-01-15T21:27:51.197,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1403&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1404,B27285C2-7CE3-4FE0-B9A7-3B5B686203E7,2019-01-04T00:37:01.933,AAAAAAA65pI=,199,Appeals Hearing Board,2019-01-24T00:00:00,6:30 PM,Public,15,City Manager's List,13,Draft,Council Chambers,,,,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1404&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1405,80EFE9FF-E124-4EA7-871B-CD8D7BB3AF69,2019-01-04T01:18:03.777,AAAAAAA8f5I=,199,Appeals Hearing Board,2019-02-14T00:00:00,6:30 PM,Public,10,Final,13,Draft,,,,,,CANCELLED,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1405&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1411,AC87B493-F0A4-4A5D-A3EE-A088CE67E87C,2019-01-04T18:23:06.127,AAAAAAA7QAM=,200,Arts Commission,2019-01-28T00:00:00,5:30 PM,Public,15,City Manager's List,13,Draft,"City Hall, Wing Room W120",,,,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1411&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1424,16ABA560-9152-446D-A8A8-5BA528AE10DF,2019-01-04T18:38:50.69,AAAAAAA67V8=,201,Civil Service Commission,2019-02-07T00:00:00,4:00 PM,Public,15,City Manager's List,13,Draft,"City Hall, Room W120",,,,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1424&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1425,B25EFF47-21E1-4F68-9D71-109E1A3A2E05,2019-01-04T18:43:15.457,AAAAAAA8upo=,205,Board of Fair Campaign and Political Practices (BFCPP),2019-02-13T00:00:00,5:30 PM,Public,10,Final,13,Draft,"City Hall, Tower 1446",http://legistar.granicus.com/sanjose/meetings/2019/2/1425_A_Board_of_Fair_Campaign_and_Political_Practices_(BFCPP)_19-02-13_Administrative_Draft.pdf,,2019-02-07T00:07:20.72,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1425&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1426,007ECFA4-FCBF-4B6F-9A8A-2C676121F0AF,2019-01-04T20:56:21.127,AAAAAAA67BU=,139,Neighborhood Services and Education Committee (NSE),2019-01-10T00:00:00,1:30 PM,Public,10,Final,13,Draft,,,,,,CANCELLED,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1426&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1433,60F99BBA-5B82-41B6-8C7C-F49ECBA6C4F8,2019-01-04T22:13:01.097,AAAAAABGkz8=,201,Civil Service Commission,2019-05-02T00:00:00,4:00 PM,Public,10,Final,13,Draft,"City Hall, Tower Room 1446",,,,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1433&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1435,7403E567-16BC-4205-B17A-E4EEF092B80A,2019-01-04T22:16:29.257,AAAAAAA8U9s=,235,Clean Energy Community Advisory Commission,2019-02-04T00:00:00,6:00 PM,Public,10,Final,13,Draft,City Hall Tower 1446,http://legistar.granicus.com/sanjose/meetings/2019/2/1435_A_Clean_Energy_Community_Advisory_Commission_19-02-04_Administrative_Draft.pdf,,2019-01-29T04:48:39.987,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1435&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1444,496A1A87-7B0A-4504-8154-5AFD6EFCF81D,2019-01-04T22:28:42.297,AAAAAAA8nGU=,206,Historic Landmarks Commission,2019-02-06T00:00:00,6:30 PM,Public,10,Final,13,Draft,,http://legistar.granicus.com/sanjose/meetings/2019/2/1444_A_Historic_Landmarks_Commission_19-02-06_Administrative_Draft.pdf,,2019-02-04T23:18:47.433,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1444&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1449,9A6328F6-9A6A-4A93-9D36-59FA5AFD1939,2019-01-04T22:31:47.377,AAAAAAA7PdQ=,207,Housing and Community Development Commission,2019-01-17T00:00:00,5:45 PM,Public,10,Final,13,Draft,"City Hall, Rooms W118-W119",http://legistar.granicus.com/sanjose/meetings/2019/1/1449_A_Housing_and_Community_Development_Commission_19-01-17_Administrative_Draft.pdf,,2019-01-12T00:05:59.427,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1449&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1454,0D45A42A-4BA1-4116-8898-1460DAC6584C,2019-01-04T23:01:56.777,AAAAAAA7PvM=,208,Human Services Commission,2019-01-17T00:00:00,6:15 PM,Public,10,Final,13,Draft,CIty Hall T 1753,http://legistar.granicus.com/sanjose/meetings/2019/1/1454_A_Human_Services_Commission_19-01-17_Administrative_Draft.pdf,,2019-01-12T00:12:33.613,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1454&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1459,1E62FFBC-7645-4CAE-BEEF-ECF86D3ADC9F,2019-01-04T23:05:57.813,AAAAAAA7G2M=,209,Library and Early Education Commission,2019-01-16T00:00:00,7:00 PM,Public,10,Final,13,Draft,,http://legistar.granicus.com/sanjose/meetings/2019/1/1459_A_Library_and_Early_Education_Commission_19-01-16_Administrative_Draft.pdf,,2019-01-10T00:05:44.31,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1459&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1465,BF6AA372-1CBC-4A8D-84BC-E7BAB8CEB4CC,2019-01-04T23:11:17.617,AAAAAAA7Fak=,210,Neighborhoods Commission,2019-01-09T00:00:00,6:30 PM,Public,10,Final,13,Draft,"City Hall, Rooms W118-W119",http://legistar.granicus.com/sanjose/meetings/2019/1/1465_A_Neighborhoods_Commission_19-01-09_Administrative_Draft.pdf,,2019-01-08T23:36:30.537,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1465&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1466,70714D2B-658F-4FBA-8968-F5891BE7E09C,2019-01-04T23:12:10.803,AAAAAAA8uyQ=,210,Neighborhoods Commission,2019-02-13T00:00:00,6:30 PM,Public,10,Final,13,Draft,"City Hall, Tower Room 1734",http://legistar.granicus.com/sanjose/meetings/2019/2/1466_A_Neighborhoods_Commission_19-02-13_Administrative_Draft.pdf,,2019-02-07T00:11:34.587,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1466&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1476,994401A0-35AB-45F2-9961-73B1271CE1CB,2019-01-04T23:20:53.183,AAAAAAA69ks=,213,Senior Citizens Commission,2019-01-24T00:00:00,1:00 PM,Public,15,City Manager's List,13,Draft,"City Hall, Room W120",,,,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1476&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1482,06F51FE3-FEFB-48EC-965F-E41A43CBD866,2019-01-04T23:26:38.467,AAAAAAA7pO8=,214,Youth Commission,2019-01-28T00:00:00,6:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/1/1482_A_Youth_Commission_19-01-28_Administrative_Draft.pdf,,2019-01-17T22:38:41.253,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1482&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1489,7A5FAED6-6323-4449-B235-80013CC463AA,2019-01-08T20:32:55.733,AAAAAAA8r8U=,231,Joint Meeting for the Rules and Open Government Committee and Committee of the Whole,2019-01-09T00:00:00,2:00 PM,Public,10,Final,10,Final,Wing W118-120,http://legistar.granicus.com/sanjose/meetings/2019/1/1489_A_Joint_Meeting_for_the_Rules_and_Open_Government_Committee_and_Committee_of_the_Whole_19-01-09_Administrative_Draft.pdf,,2019-01-09T18:47:18.26,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1489&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1491,8D371309-93FB-4616-997A-4DA4E6F0C736,2019-01-09T19:10:22.643,AAAAAAA7F8c=,212,Planning Commission,2019-01-16T00:00:00,6:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/1/1491_A_Planning_Commission_19-01-16_Administrative_Draft.pdf,,2019-01-09T19:12:26.13,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1491&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1492,BED57736-BD0A-47DF-97EB-48604D46548D,2019-01-10T00:08:22.997,AAAAAAA7HAY=,206,Historic Landmarks Commission,2019-01-16T00:00:00,1:00 PM,Public,10,Final,13,Draft,City Hall Room T-332,http://legistar.granicus.com/sanjose/meetings/2019/1/1492_A_Historic_Landmarks_Commission_19-01-16_Administrative_Draft.pdf,,2019-01-10T00:14:22.75,,Design Review Committee,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1492&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
1493,630050E8-2990-45D2-94F0-3D1206B5AEB0,2019-01-10T00:23:57.353,AAAAAAA7/Og=,138,City Council,2019-01-22T00:00:00,1:00 PM,Public,10,Final,10,Final,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/1/1493_A_City_Council_19-01-22_Agenda.pdf,,2019-01-22T20:41:15.07,,Study Session - Coyote Valley Policy Context and Land Acquisition Considerations,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=1493&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2495,466EB222-8247-4057-AE3A-EEABBBAD147A,2019-01-11T23:57:10.927,AAAAAAA7pRc=,201,Civil Service Commission,2019-01-17T00:00:00,4:00 PM,Public,10,Final,13,Draft,City Hall Room T1132,http://legistar.granicus.com/sanjose/meetings/2019/1/2495_A_Civil_Service_Commission_19-01-17_Administrative_Draft.pdf,,2019-01-12T00:01:39.67,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2495&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2496,EADD62B7-9F78-4C71-B565-DB32FD04F3FD,2019-01-15T19:59:55.19,AAAAAAA77s4=,138,City Council,2019-01-16T00:00:00,2:00 PM,Public,10,Final,10,Final,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/1/2496_A_City_Council_19-01-16_Agenda.pdf,,2019-01-15T21:59:40.32,,Special Meeting,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2496&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2497,80E5D20C-BB03-4CB4-A848-5ABC10BFAC62,2019-01-16T22:16:40.767,AAAAAABAH/Q=,140,Community & Economic Development Committee (CED),2019-03-25T00:00:00,1:30 PM,Public,10,Final,13,Draft,Wing Rooms W118 - W120,http://legistar.granicus.com/sanjose/meetings/2019/3/2497_A_Community___Economic_Development_Committee_(CED)_19-03-25_Administrative_Draft.pdf,,2019-03-22T19:18:24.027,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2497&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2499,128E8D30-FAA6-4FA9-B0FB-0F50D1D2F113,2019-05-14T21:24:10.687,AAAAAABDnzg=,140,Community & Economic Development Committee (CED),2019-05-20T00:00:00,1:30 PM,Public,10,Final,13,Draft,Wing Rooms W118 - W120,http://legistar.granicus.com/sanjose/meetings/2019/5/2499_A_Community___Economic_Development_Committee_(CED)_19-05-20_Administrative_Draft.pdf,,2019-05-14T21:24:10.483,,Special Meeting,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2499&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2500,4DDB8B8D-813E-49B1-87C5-8C7B32320B15,2019-06-24T16:22:30.193,AAAAAABGaAo=,140,Community & Economic Development Committee (CED),2019-06-24T00:00:00,1:30 PM,Public,10,Final,13,Draft,Wing Rooms W118 - W120,http://legistar.granicus.com/sanjose/meetings/2019/6/2500_A_Community___Economic_Development_Committee_(CED)_19-06-24_Administrative_Draft.pdf,,2019-06-24T16:22:29.99,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2500&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2501,3503E398-EFF4-48AF-B72C-5D85FEF64577,2019-01-16T22:19:36.493,AAAAAABAPaA=,138,City Council,2019-03-26T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/3/2501_A_City_Council_19-03-26_Amended_Agenda.pdf,,2019-03-26T20:07:30.867,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2501&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2503,D530EEE7-677B-4432-9DEB-B093B9FF6E48,2019-01-17T20:12:17.84,AAAAAAA7ok4=,234,AD-HOC Committee for Housing Construction & Development Services,2019-01-24T00:00:00,9:00 AM,Public,10,Final,13,Draft,Wing 118/119/120,http://legistar.granicus.com/sanjose/meetings/2019/1/2503_A_AD-HOC_Committee_for_Development_Services_19-01-24_Administrative_Draft.pdf,,2019-01-17T20:36:02.563,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2503&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2504,93A68BFB-0A0B-49DC-8CF6-6AE3A5710970,2019-01-18T01:00:01,AAAAAAA7qsA=,198,Airport Commission,2019-01-24T00:00:00,6:00 PM,Public,10,Final,13,Draft,"1701 AIrport Blvd., Suite B-1130",http://legistar.granicus.com/sanjose/meetings/2019/1/2504_A_Airport_Commission_19-01-24_Administrative_Draft.pdf,,2019-01-18T01:03:27.41,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2504&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2505,AF5A95DB-C363-4310-8576-D57813A4CA05,2019-01-18T21:22:46.9,AAAAAAA8E7Y=,138,City Council,2019-01-24T00:00:00,2:30 PM,Public,10,Final,10,Final,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/1/2505_A_City_Council_19-01-24_Agenda.pdf,,2019-01-24T20:09:25.757,,Special Meeting,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2505&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2506,018BA525-8148-4FB6-8664-37A7BDFE2C71,2019-05-15T17:11:59.74,AAAAAABDnzc=,172,"Public Safety, Finance and Strategic Support Committee (PSFSS)",2019-05-16T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/5/2506_A_Public_Safety%2C_Finance_and_Strategic_Support_Committee_(PSFSS)_19-05-16_Administrative_Draft.pdf,,2019-05-15T17:11:59.46,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2506&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2507,0E52AB8F-0ECE-448F-BA73-EBA78CABDCC4,2019-06-20T18:34:29.297,AAAAAABGRh4=,172,"Public Safety, Finance and Strategic Support Committee (PSFSS)",2019-06-20T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/6/2507_A_Joint_Meeting_of_the_Public_Safety%2C_Finance_and_Strategic_Support_Committee_(PSFSS)_and_Committee_of_the_Whole_19-06-20_Administrative_Draft.pdf,,2019-06-20T18:34:29.203,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2507&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2508,FA431D5D-995B-4DAD-8C9D-67BDA430F4DA,2019-01-23T23:36:29.51,AAAAAAA9Xi4=,138,City Council,2019-02-22T00:00:00,1:30 PM,Public,15,City Manager's List,13,Draft,Council Chambers,,,,,Study Session - CANCELLED,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2508&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2509,475D98CE-8F62-47E6-A444-DB7AE8CDCDCF,2019-01-23T23:39:29.97,AAAAAAA/06k=,138,City Council,2019-03-29T00:00:00,1:30 PM,Public,15,City Manager's List,13,Draft,Council Chambers,,,,,Study Session - CANCELLED,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2509&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2510,9E9AC1E8-EA7E-4450-B559-C869B7F41F55,2019-01-23T23:39:58.9,AAAAAAA/wKY=,138,City Council,2019-03-18T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/3/2510_A_City_Council_19-03-18_Agenda.pdf,,2019-03-18T19:42:06.813,,Special Meeting - Planning Commission and Board of Fair Campaign and Political Practices Interviews,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2510&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2511,8F679845-0DB3-48E5-900E-BB06BDA269FF,2019-01-23T23:40:28.23,AAAAAAA9ViY=,138,City Council,2019-02-11T00:00:00,1:30 PM,Public,15,City Manager's List,10,Final,Council Chambers,,,,,Study Session - CANCELLED,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2511&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2512,961C91DA-8796-4C6A-9400-3D43B9F84188,2019-01-23T23:42:36.093,AAAAAAA/MWc=,138,City Council,2019-04-05T00:00:00,1:30 PM,Public,15,City Manager's List,13,Draft,Council Chambers,,,,,Study Session - CANCELLED,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2512&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2513,FAB1CFC6-CE27-48C8-BECA-8B497319AE2E,2019-01-23T23:43:12.58,AAAAAAA/MWg=,138,City Council,2019-04-25T00:00:00,1:30 PM,Public,15,City Manager's List,13,Draft,Council Chambers,,,,,Study Session - CANCELLED,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2513&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2515,CE6B02EC-2EB7-4015-9052-914FDAFC2F1C,2019-01-23T23:45:54.973,AAAAAABDBSo=,138,City Council,2019-05-10T00:00:00,9:00 AM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/5/2515_A_City_Council_19-05-10_Agenda.pdf,,2019-05-03T23:33:34.503,,2019-2020 CITY OF SAN JOSE BUDGET STUDY SESSIONS,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2515&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2516,80E60701-D6C2-4F19-818D-A6786B44A43C,2019-05-08T23:14:01.493,AAAAAABCxnA=,138,City Council,2019-05-09T00:00:00,9:00 AM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/5/2516_A_City_Council_19-05-09_Agenda.pdf,,2019-05-08T23:14:01.337,,2019-2020 CITY OF SAN JOSE BUDGET STUDY SESSIONS,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2516&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2517,DA54DF3D-7A62-4290-94E3-0F4E387E8803,2019-05-15T23:14:54.123,AAAAAABDGWs=,139,Neighborhood Services and Education Committee (NSE),2019-05-16T00:00:00,9:00 AM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/5/2517_A_Neighborhood_Services_and_Education_Committee_(NSE)_19-05-16_Administrative_Draft.pdf,,2019-05-15T23:14:53.907,,Special Meeting,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2517&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2518,84BDBB86-371F-4D65-9107-3441B9ACDB52,2019-05-09T23:40:20.573,AAAAAABCxh0=,138,City Council,2019-05-08T00:00:00,9:00 AM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/5/2518_A_City_Council_19-05-08_Agenda.pdf,,2019-05-09T23:40:20.4,,2019-2020 CITY OF SAN JOSE BUDGET STUDY SESSIONS,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2518&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2519,A54B8E84-F77F-4E9D-AAC2-AFA462111B74,2019-05-06T16:30:57.593,AAAAAABCleU=,223,Transportation and Environment Committee (T&E),2019-05-06T00:00:00,1:30 PM,Public,10,Final,13,Draft,Wing W118-120,http://legistar.granicus.com/sanjose/meetings/2019/5/2519_A_Transportation_and_Environment_Committee_(T_E)_19-05-06_Administrative_Draft.pdf,,2019-05-06T16:30:57.513,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2519&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
2520,4B9782AA-D93F-4F4C-8ED2-6A98B06564CE,2019-01-23T23:55:40.98,AAAAAABCleY=,170,Smart Cities and Service Improvements Committee ,2019-05-02T00:00:00,1:30 PM,Public,10,Final,13,Draft,Council Chambers,http://legistar.granicus.com/sanjose/meetings/2019/5/2520_A_Smart_Cities_and_Service_Improvements_Committee__19-05-02_Administrative_Draft.pdf,,2019-04-29T19:45:28.18,,,,https://sanjose.legistar.com/MeetingDetail.aspx?LEGID=2520&GID=317&G=920296E4-80BE-4CA2-A78F-32C5EFCF78AF,[]
